Datetime,Close,returns,EMA_S,EMA_L,pos,trades,str_sma,str_net,cum_str_net
2024-07-06 11:00:00+00:00,3007.298095703125,-0.0016369266980717854,3000.6252984902353,3040.9969590862283,-1,0.0,0.0016369266980717854,0.0016369266980717854,1.11915243946347
2024-07-06 12:00:00+00:00,3000.36083984375,-0.0023094716318666875,3000.609266516228,3039.508077329325,-1,0.0,0.0023094716318666875,0.0023094716318666875,1.121740077161943
2024-07-06 13:00:00+00:00,3008.712158203125,0.0027795714044273052,3001.1004710911193,3038.3800453278513,-1,0.0,-0.0027795714044273052,-0.0027795714044273052,1.118626449799715
2024-07-06 14:00:00+00:00,3013.889404296875,0.0017192727479337588,3001.8757362101746,3037.483209281765,-1,0.0,-0.0017192727479337588,-0.0017192727479337588,1.1167048781556677
2024-07-06 15:00:00+00:00,3020.968017578125,0.002345910112772189,3003.0330941571747,3036.878585259867,-1,0.0,-0.002345910112772189,-0.002345910112772189,1.1140882592653802
2024-07-06 16:00:00+00:00,3050.6650390625,0.00978229679699055,3005.9204645611962,3037.383185313423,-1,0.0,-0.00978229679699055,-0.00978229679699055,1.1032430492710827
2024-07-06 17:00:00+00:00,3049.85546875,-0.0002654102436720771,3008.583699723083,3037.8395768223677,-1,0.0,0.0002654102436720771,0.0002654102436720771,1.1035359001387104
2024-07-06 18:00:00+00:00,3056.0087890625,0.0020155451008403973,3011.458462306709,3038.5042808610756,-1,0.0,-0.0020155451008403973,-0.0020155451008403973,1.101313913770674
2024-07-06 19:00:00+00:00,3061.568603515625,0.0018176528475499624,3014.4959514813654,3039.347882072054,-1,0.0,-0.0018176528475499624,-0.0018176528475499624,1.0993139255920066
2024-07-06 20:00:00+00:00,3064.2265625,0.0008677923695267951,3017.5104042214903,3040.257652052288,-1,0.0,-0.0008677923695267951,-0.0008677923695267951,1.0983603631626044
2024-07-06 21:00:00+00:00,3060.50634765625,-0.0012148171539364367,3020.116605823967,3040.997960075161,-1,0.0,0.0012148171539364367,0.0012148171539364367,1.099695480970791
2024-07-06 22:00:00+00:00,3065.9384765625,0.0017733385301451675,3022.8940761838676,3041.909624984833,-1,0.0,-0.0017733385301451675,-0.0017733385301451675,1.097747076703739
2024-07-06 23:00:00+00:00,3068.299560546875,0.0007698051776567679,3025.646284225009,3042.874088152007,-1,0.0,-0.0007698051776567679,-0.0007698051776567679,1.0969023504993531
2024-07-07 00:00:00+00:00,3050.850830078125,-0.0057030066748311285,3027.1740204442876,3043.16555783801,-1,0.0,0.0057030066748311285,0.0057030066748311285,1.103175863866741
2024-07-07 01:00:00+00:00,3054.212646484375,0.0011013208163859838,3028.812914494312,3043.5691466596636,-1,0.0,-0.0011013208163859838,-0.0011013208163859838,1.101961582103356
2024-07-07 02:00:00+00:00,3065.257080078125,0.003609608701078746,3031.0218916654458,3044.361348225219,-1,0.0,-0.003609608701078746,-0.003609608701078746,1.097991102238713
2024-07-07 03:00:00+00:00,3051.794189453125,-0.004401765415835015,3032.280947233575,3044.632805390935,-1,0.0,0.004401765415835015,0.004401765415835015,1.1028348542085378
2024-07-07 04:00:00+00:00,3030.919921875,-0.006863498478064512,3032.198452943396,3044.132071754364,-1,0.0,0.006863498478064512,0.006863498478064512,1.1104301950405682
2024-07-07 05:00:00+00:00,3030.0166015625,-0.0002980794521425386,3032.066207622297,3043.616715734763,-1,0.0,0.0002980794521425386,0.0002980794521425386,1.1107612408012666
2024-07-07 06:00:00+00:00,3029.184814453125,-0.00027455338005480954,3031.8915629653684,3043.0898839281176,-1,0.0,0.00027455338005480954,0.00027455338005480954,1.11106624592254
2024-07-07 07:00:00+00:00,3004.821044921875,-0.008075531414534159,3030.2507951741127,3041.6930895509777,-1,0.0,0.008075531414534159,0.008075531414534159,1.1200750226666178
2024-07-07 08:00:00+00:00,3012.517578125,0.0025581200867800876,3029.1759745431586,3040.628341979996,-1,0.0,-0.0025581200867800876,-0.0025581200867800876,1.1172133980027346
2024-07-07 09:00:00+00:00,3013.921875,0.00046604530298209905,3028.251418852142,3039.6538287005255,-1,0.0,-0.00046604530298209905,-0.00046604530298209905,1.1166928472557038
2024-07-07 10:00:00+00:00,3013.35205078125,-0.00018908190583811457,3027.3483673821343,3038.6942034953913,-1,0.0,0.00018908190583811457,0.00018908190583811457,1.11690401363074
2024-07-07 11:00:00+00:00,3016.391845703125,0.0010082667627621625,3026.68429468645,3037.8805967611347,-1,0.0,-0.0010082667627621625,-0.0010082667627621625,1.1157784439691945
2024-07-07 12:00:00+00:00,3010.009033203125,-0.00211828420145401,3025.6736140478883,3036.86394028895,-1,0.0,0.00211828420145401,0.00211828420145401,1.1181444849082207
2024-07-07 13:00:00+00:00,2973.876708984375,-0.012076688934896503,3022.5342363079767,3034.5666471683226,-1,0.0,0.012076688934896503,0.012076688934896503,1.1317298359518786
2024-07-07 14:00:00+00:00,2963.32373046875,-0.003554870594819561,3018.945536775282,3031.9685321813995,-1,0.0,0.003554870594819561,0.003554870594819561,1.1357601484423747
2024-07-07 15:00:00+00:00,2970.781982421875,0.0025136916129060867,3016.0263928607183,3029.737390515226,-1,0.0,-0.0025136916129060867,-0.0025136916129060867,1.13290878291117
2024-07-07 16:00:00+00:00,2988.248046875,0.005862066270501234,3014.3427805530464,3028.224651838928,-1,0.0,-0.005862066270501234,-0.005862066270501234,1.1262870241041891
2024-07-07 17:00:00+00:00,2994.30322265625,0.002024279467451806,3013.128210261574,3026.9879663911247,-1,0.0,-0.002024279467451806,-0.002024279467451806,1.1240094104478666
2024-07-07 18:00:00+00:00,2987.54931640625,-0.0022581329365227187,3011.577912361697,3025.5502724212392,-1,0.0,0.0022581329365227187,0.0022581329365227187,1.126550441031226
2024-07-07 19:00:00+00:00,2984.499755859375,-0.0010212778813546467,3009.936750402411,3024.053954687417,-1,0.0,0.0010212778813546467,0.0010212778813546467,1.1277015497797822
2024-07-07 20:00:00+00:00,2999.41357421875,0.004984647476206494,3009.2989596733305,3023.155875108866,-1,0.0,-0.004984647476206494,-0.004984647476206494,1.1220943416836522
2024-07-07 21:00:00+00:00,2959.060791015625,-0.01354487664690591,3006.2541213828454,3020.8199671549855,-1,0.0,0.01354487664690591,0.01354487664690591,1.1373963692191773
2024-07-07 22:00:00+00:00,2938.5458984375,-0.006957051021764919,3002.1504651055466,3017.8217789047503,-1,0.0,0.006957051021764919,0.006957051021764919,1.1453368830446335
2024-07-07 23:00:00+00:00,2932.415771484375,-0.0020882879247172787,2997.9239965701263,3014.709700428558,-1,0.0,0.0020882879247172787,0.0020882879247172787,1.1477311753429613
2024-07-08 00:00:00+00:00,2887.5341796875,-0.01542366580746017,2991.2335210348974,3010.0759453646106,-1,0.0,0.01542366580746017,0.01542366580746017,1.1655706185837216
2024-07-08 01:00:00+00:00,2852.40673828125,-0.012239805409956186,2982.8195597199033,3004.3315404072373,-1,0.0,0.012239805409956186,0.012239805409956186,1.1799246421735752
2024-07-08 02:00:00+00:00,2891.09814453125,0.013473303267467943,2977.260551450275,3000.206364659064,-1,0.0,-0.013473303267467943,-0.013473303267467943,1.1641337760761787
2024-07-08 03:00:00+00:00,2879.989013671875,-0.0038499313132647206,2971.3651726213434,2995.8270521409545,-1,0.0,0.0038499313132647206,0.0038499313132647206,1.1686242496143957
2024-07-08 04:00:00+00:00,2913.65576171875,0.011622088791015714,2967.867557821036,2992.833886067253,-1,0.0,-0.011622088791015714,-0.011622088791015714,1.1551210147126763
2024-07-08 05:00:00+00:00,2917.053466796875,0.0011654518617029088,2964.7878541148943,2990.0736854063352,-1,0.0,-0.0011654518617029088,-0.0011654518617029088,1.1537755609586702
2024-07-08 06:00:00+00:00,2913.79443359375,-0.0011178592198514078,2961.6972854965175,2987.295482209439,-1,0.0,0.0011178592198514078,0.0011178592198514078,1.155066040760116
2024-07-08 07:00:00+00:00,2927.665283203125,0.0047491128424033595,2959.6347033630072,2985.1237877633507,-1,0.0,-0.0047491128424033595,-0.0047491128424033595,1.1495935069181498
2024-07-08 08:00:00+00:00,3061.226318359375,0.04461031959759632,2965.791873405975,2987.895239723252,-1,0.0,-0.04461031959759632,-0.04461031959759632,1.0994368432725883
2024-07-08 09:00:00+00:00,3049.81396484375,-0.0037349996903351503,2970.884200982113,2990.1500340766815,-1,0.0,0.0037349996903351503,0.0037349996903351503,1.1035509177925966
2024-07-08 10:00:00+00:00,3014.713623046875,-0.011575752022022648,2973.540568603215,2991.044480392945,-1,0.0,0.011575752022022648,0.011575752022022648,1.1163995725068137
2024-07-08 11:00:00+00:00,3050.3857421875,0.011763213866842228,2978.1979161027402,2993.2051958494853,-1,0.0,-0.011763213866842228,-0.011763213866842228,1.1033440634909453
2024-07-08 12:00:00+00:00,3046.272216796875,-0.0013494363772805034,2982.3236847651424,2995.137362769471,-1,0.0,0.0013494363772805034,0.0013494363772805034,1.1048339611418314
2024-07-08 13:00:00+00:00,3035.0634765625,-0.0036862799530235683,2985.520074696926,2996.5910027749946,-1,0.0,0.0036862799530235683,0.0036862799530235683,1.108914204263
2024-07-08 14:00:00+00:00,2984.21240234375,-0.01689647892194734,2985.440820920655,2996.1403396797486,-1,0.0,0.01689647892194734,0.01689647892194734,1.1278101375614866
2024-07-08 15:00:00+00:00,2968.219970703125,-0.005373423541291152,2984.397121815878,2995.123896903971,-1,0.0,0.005373423541291152,0.005373423541291152,1.1338866503221914
2024-07-08 16:00:00+00:00,2970.71875,0.000841490226398298,2983.5681212181557,2994.2354628115518,-1,0.0,-0.000841490226398298,-0.000841490226398298,1.1329328971313757
2024-07-08 17:00:00+00:00,2984.949462890625,0.00477888944282543,2983.651839688974,2993.8974329019597,-1,0.0,-0.00477888944282543,-0.00477888944282543,1.1275316523251044
2024-07-08 18:00:00+00:00,2991.251708984375,0.002109115221768196,2984.1124419302087,2993.801126696367,-1,0.0,-0.002109115221768196,-0.002109115221768196,1.1251560642292908
2024-07-08 19:00:00+00:00,3007.162109375,0.0053048816519277635,2985.5094031596213,2994.287457807886,-1,0.0,-0.0053048816519277635,-0.0053048816519277635,1.1192030484513857
2024-07-08 20:00:00+00:00,2996.83544921875,-0.003439931558441665,2986.1958355883103,2994.3801997317937,-1,0.0,0.003439931558441665,0.003439931558441665,1.1230596597745766
2024-07-08 21:00:00+00:00,3026.74462890625,0.009930780400950454,2988.653356357208,2995.5581613680233,-1,0.0,-0.009930780400950454,-0.009930780400950454,1.1119619963499228
2024-07-08 22:00:00+00:00,3023.083740234375,-0.0012102456120537284,2990.740060761345,2996.559971117232,-1,0.0,0.0012102456120537284,0.0012102456120537284,1.1133085581476707
2024-07-08 23:00:00+00:00,3016.794921875,-0.002082432771857727,2992.319153541027,2997.2964106037116,-1,0.0,0.002082432771857727,0.002082432771857727,1.1156293639967396
2024-07-09 00:00:00+00:00,3026.4814453125,0.00320572191121776,2994.389608138259,2998.358550582044,-1,0.0,-0.00320572191121776,-0.00320572191121776,1.1120586928470269
2024-07-09 01:00:00+00:00,3028.81689453125,0.0007713738294893987,2996.4761223399337,2999.4669976064242,-1,0.0,-0.0007713738294893987,-0.0007713738294893987,1.1112012106366949
2024-07-09 02:00:00+00:00,3070.439697265625,0.013648695789225495,3000.958787454843,3002.0497784886174,-1,0.0,-0.013648695789225495,-0.013648695789225495,1.09613779518199
2024-07-09 03:00:00+00:00,3067.8701171875,-0.0008372272843479482,3005.0140401343833,3004.444992839617,1,2.0,0.0008372272843479482,0.0008372272843479482,1.0970558959273897
2024-07-09 04:00:00+00:00,3072.086669921875,0.0013734798284202477,3009.0790673744677,3006.9064206833064,1,0.0,0.0013734798284202477,0.0013734798284202477,1.0985637153138166
2024-07-09 05:00:00+00:00,3068.364013671875,-0.0012125027617345013,3012.6721105096062,3009.1427573198794,1,0.0,-0.0012125027617345013,-0.0012125027617345013,1.0972325109826118
2024-07-09 06:00:00+00:00,3076.9091796875,0.0027810550497277507,3016.5652825915117,3011.6086006724627,1,0.0,0.0027810550497277507,0.0027810550497277507,1.1002882220789194
2024-07-09 07:00:00+00:00,3060.34375,-0.005398333784324069,3019.2185335234094,3013.381903513661,1,0.0,-0.005398333784324069,-0.005398333784324069,1.0943645024907176
2024-07-09 08:00:00+00:00,3084.64111328125,0.007908071523884253,3023.183553073433,3015.9747193428725,1,0.0,0.007908071523884253,0.007908071523884253,1.103053125093692
2024-07-09 09:00:00+00:00,3091.8896484375,0.002347122928245742,3027.3475733712266,3018.7368758249663,1,0.0,0.002347122928245742,0.002347122928245742,1.1056451671053307
2024-07-09 10:00:00+00:00,3080.391845703125,-0.003725629184187954,3030.5623882843456,3020.9801375521765,1,0.0,-0.003725629184187954,-0.003725629184187954,1.1015336070333155
2024-07-09 11:00:00+00:00,3084.863037109375,0.0014504484486405132,3033.853346823483,3023.3044129307177,1,0.0,0.0014504484486405132,0.0014504484486405132,1.1031324840087668
2024-07-09 12:00:00+00:00,3071.408935546875,-0.004370866992789431,3036.1294496883525,3025.054583188916,1,0.0,-0.004370866992789431,-0.004370866992789431,1.0983213606952813
2024-07-09 13:00:00+00:00,3065.459716796875,-0.0019388456721756353,3037.907046460718,3026.52460127387,1,0.0,-0.0019388456721756353,-0.0019388456721756353,1.0961939481072176
2024-07-09 14:00:00+00:00,3057.1494140625,-0.00271462955093924,3039.073253532289,3027.6387716672198,1,0.0,-0.00271462955093924,-0.00271462955093924,1.093222223013443
2024-07-09 15:00:00+00:00,3067.586669921875,0.003408233700054085,3040.801343514569,3029.0921023309365,1,0.0,0.003408233700054085,0.003408233700054085,1.0969545365210067
2024-07-09 16:00:00+00:00,3075.87109375,0.002696992204843707,3042.926787706682,3030.793923670441,1,0.0,0.002696992204843707,0.002696992204843707,1.099917007439866
2024-07-09 17:00:00+00:00,3052.42578125,-0.007651531041572927,3043.502485502301,3031.5808784988253,1,0.0,-0.007651531041572927,-0.007651531041572927,1.0915330741807994
2024-07-09 18:00:00+00:00,3059.907958984375,0.002448224128321777,3044.4967585972763,3032.6113854918835,1,0.0,0.002448224128321777,0.002448224128321777,1.094208665677286
2024-07-09 19:00:00+00:00,3068.25048828125,0.0027226888868117846,3045.9363812642396,3033.9078758041346,1,0.0,0.0027226888868117846,0.0027226888868117846,1.0971919148379363
2024-07-09 20:00:00+00:00,3070.681640625,0.000792044094899713,3047.43609658142,3035.245623573986,1,0.0,0.000792044094899713,0.000792044094899713,1.098061283458748
2024-07-09 21:00:00+00:00,3061.6005859375,-0.0029617232182388912,3048.294551895267,3036.2043449288176,1,0.0,-0.0029617232182388912,-0.0029617232182388912,1.0948139410988655
